seq,cycle,pos,char,t0_us,t0_expected_us,delta_us
3707,308,11,D,390775102,390775093,9
3708,309,0,F,390875103,390875103,0
3709,309,1,H,390975104,390975103,1
3710,309,2,B,391075106,391075103,3
3711,309,3,U,391175108,391175103,5
3712,309,4,R,391275109,391275103,6
3713,309,5,G,391375109,391375103,6
3714,309,6,E,391475110,391475103,7
3715,309,7,N,391575110,391575103,7
3716,309,8,L,391675110,391675103,7
3717,309,9,A,391775110,391775103,7
3718,309,10,N,391875111,391875103,8
3719,309,11,D,391975112,391975103,9
3720,310,0,F,392075113,392075113,0
3721,310,1,H,392175115,392175113,2
3722,310,2,B,392275115,392275113,2
3723,310,3,U,392375117,392375113,4
3724,310,4,R,392475118,392475113,5
3725,310,5,G,392575120,392575113,7
3726,310,6,E,392675121,392675113,8
3727,310,7,N,392775122,392775113,9
3728,310,8,L,392875123,392875113,10
3729,310,9,A,392975124,392975113,11
3730,310,10,N,393075124,393075113,11
3731,310,11,D,393175125,393175113,12
3732,311,0,F,393275127,393275127,0
3733,311,1,H,393375128,393375127,1
3734,311,2,B,393475129,393475127,2
3735,311,3,U,393575129,393575127,2
3736,311,4,R,393675129,393675127,2
3737,311,5,G,393775131,393775127,4
3738,311,6,E,393875132,393875127,5
3739,311,7,N,393975133,393975127,6
3740,311,8,L,394075134,394075127,7
3741,311,9,A,394175135,394175127,8
3742,311,10,N,394275136,394275127,9
3743,311,11,D,394375136,394375127,9
3744,312,0,F,394475137,394475137,0
3745,312,1,H,394575138,394575137,1
3746,312,2,B,394675139,394675137,2
3747,312,3,U,394775140,394775137,3
3748,312,4,R,394875141,394875137,4
3749,312,5,G,394975142,394975137,5
3750,312,6,E,395075144,395075137,7
3751,312,7,N,395175146,395175137,9
3752,312,8,L,395275147,395275137,10
3753,312,9,A,395375149,395375137,12
3754,312,10,N,395475149,395475137,12
3755,312,11,D,395575151,395575137,14
3756,313,0,F,395675153,395675153,0
3757,313,1,H,395775154,395775153,1
3758,313,2,B,395875154,395875153,1
3759,313,3,U,395975154,395975153,1
3760,313,4,R,396075155,396075153,2
3761,313,5,G,396175156,396175153,3
3762,313,6,E,396275157,396275153,4
3763,313,7,N,396375158,396375153,5
3764,313,8,L,396475159,396475153,6
3765,313,9,A,396575161,396575153,8
3766,313,10,N,396675162,396675153,9
3767,313,11,D,396775163,396775153,10
3768,314,0,F,396875163,396875163,0
3769,314,1,H,396975164,396975163,1
3770,314,2,B,397075165,397075163,2
3771,314,3,U,397175166,397175163,3
3772,314,4,R,397275167,397275163,4
3773,314,5,G,397375168,397375163,5
3774,314,6,E,397475169,397475163,6
3775,314,7,N,397575171,397575163,8
3776,314,8,L,397675172,397675163,9
3777,314,9,A,397775173,397775163,10
3778,314,10,N,397875175,397875163,12
3779,314,11,D,397975176,397975163,13
3780,315,0,F,398075177,398075177,0
3781,315,1,H,398175178,398175177,1
3782,315,2,B,398275180,398275177,3
3783,315,3,U,398375180,398375177,3
3784,315,4,R,398475181,398475177,4
3785,315,5,G,398575181,398575177,4
3786,315,6,E,398675182,398675177,5
3787,315,7,N,398775183,398775177,6
3788,315,8,L,398875184,398875177,7
3789,315,9,A,398975184,398975177,7
3790,315,10,N,399075185,399075177,8
3791,315,11,D,399175186,399175177,9
3792,316,0,F,399275187,399275187,0
3793,316,1,H,399375188,399375187,1
3794,316,2,B,399475189,399475187,2
3795,316,3,U,399575190,399575187,3
3796,316,4,R,399675191,399675187,4
3797,316,5,G,399775192,399775187,5
3798,316,6,E,399875192,399875187,5
3799,316,7,N,399975194,399975187,7
3800,316,8,L,400075196,400075187,9
3801,316,9,A,400175197,400175187,10
3802,316,10,N,400275199,400275187,12
3803,316,11,D,400375201,400375187,14
3804,317,0,F,400475202,400475202,0
3805,317,1,H,400575202,400575202,0
3806,317,2,B,400675203,400675202,1
3807,317,3,U,400775203,400775202,1
3808,317,4,R,400875204,400875202,2
3809,317,5,G,400975205,400975202,3
3810,317,6,E,401075206,401075202,4
3811,317,7,N,401175206,401175202,4
3812,317,8,L,401275207,401275202,5
3813,317,9,A,401375208,401375202,6
3814,317,10,N,401475208,401475202,6
3815,317,11,D,401575209,401575202,7
3816,318,0,F,401675210,401675210,0
3817,318,1,H,401775211,401775210,1
3818,318,2,B,401875212,401875210,2
3819,318,3,U,401975213,401975210,3
3820,318,4,R,402075215,402075210,5
3821,318,5,G,402175216,402175210,6
3822,318,6,E,402275217,402275210,7
3823,318,7,N,402375218,402375210,8
3824,318,8,L,402475219,402475210,9
3825,318,9,A,402575220,402575210,10
3826,318,10,N,402675221,402675210,11
3827,318,11,D,402775222,402775210,12
3828,319,0,F,402875222,402875222,0
3829,319,1,H,402975223,402975222,1
3830,319,2,B,403075224,403075222,2
3831,319,3,U,403175224,403175222,2
3832,319,4,R,403275225,403275222,3
3833,319,5,G,403375226,403375222,4
3834,319,6,E,403475227,403475222,5
3835,319,7,N,403575228,403575222,6
3836,319,8,L,403675230,403675222,8
3837,319,9,A,403775231,403775222,9
3838,319,10,N,403875233,403875222,11
3839,319,11,D,403975233,403975222,11
3840,320,0,F,404075234,404075234,0
3841,320,1,H,404175235,404175234,1
3842,320,2,B,404275236,404275234,2
3843,320,3,U,404375237,404375234,3
3844,320,4,R,404475237,404475234,3
3845,320,5,G,404575238,404575234,4
3846,320,6,E,404675239,404675234,5
3847,320,7,N,404775240,404775234,6
3848,320,8,L,404875240,404875234,6
3849,320,9,A,404975241,404975234,7
3850,320,10,N,405075243,405075234,9
3851,320,11,D,405175243,405175234,9
3852,321,0,F,405275244,405275244,0
3853,321,1,H,405375245,405375244,1
3854,321,2,B,405475246,405475244,2
3855,321,3,U,405575247,405575244,3
3856,321,4,R,405675248,405675244,4
3857,321,5,G,405775249,405775244,5
3858,321,6,E,405875249,405875244,5
3859,321,7,N,405975251,405975244,7
3860,321,8,L,406075252,406075244,8
3861,321,9,A,406175254,406175244,10
3862,321,10,N,406275256,406275244,12
3863,321,11,D,406375258,406375244,14
3864,322,0,F,406475258,406475258,0
3865,322,1,H,406575258,406575258,0
3866,322,2,B,406675259,406675258,1
3867,322,3,U,406775259,406775258,1
3868,322,4,R,406875260,406875258,2
3869,322,5,G,406975261,406975258,3
3870,322,6,E,407075261,407075258,3
3871,322,7,N,407175262,407175258,4
3872,322,8,L,407275263,407275258,5
3873,322,9,A,407375264,407375258,6
3874,322,10,N,407475266,407475258,8
3875,322,11,D,407575268,407575258,10
3876,323,0,F,407675268,407675268,0
3877,323,1,H,407775268,407775268,0
3878,323,2,B,407875268,407875268,0
3879,323,3,U,407975268,407975268,0
3880,323,4,R,408075269,408075268,1
3881,323,5,G,408175270,408175268,2
3882,323,6,E,408275271,408275268,3
3883,323,7,N,408375272,408375268,4
3884,323,8,L,408475274,408475268,6
3885,323,9,A,408575275,408575268,7
3886,323,10,N,408675276,408675268,8
3887,323,11,D,408775278,408775268,10
3888,324,0,F,408875278,408875278,0
3889,324,1,H,408975279,408975278,1
3890,324,2,B,409075281,409075278,3
3891,324,3,U,409175282,409175278,4
3892,324,4,R,409275283,409275278,5
3893,324,5,G,409375284,409375278,6
3894,324,6,E,409475286,409475278,8
3895,324,7,N,409575286,409575278,8
3896,324,8,L,409675287,409675278,9
3897,324,9,A,409775288,409775278,10
3898,324,10,N,409875289,409875278,11
3899,324,11,D,409975290,409975278,12
3900,325,0,F,410075291,410075291,0
3901,325,1,H,410175292,410175291,1
3902,325,2,B,410275293,410275291,2
3903,325,3,U,410375294,410375291,3
3904,325,4,R,410475296,410475291,5
3905,325,5,G,410575297,410575291,6
3906,325,6,E,410675298,410675291,7
3907,325,7,N,410775299,410775291,8
3908,325,8,L,410875300,410875291,9
3909,325,9,A,410975301,410975291,10
3910,325,10,N,411075302,411075291,11
3911,325,11,D,411175303,411175291,12
3912,326,0,F,411275304,411275304,0
3913,326,1,H,411375305,411375304,1
3914,326,2,B,411475306,411475304,2
3915,326,3,U,411575307,411575304,3
3916,326,4,R,411675307,411675304,3
3917,326,5,G,411775308,411775304,4
3918,326,6,E,411875308,411875304,4
3919,326,7,N,411975310,411975304,6
3920,326,8,L,412075310,412075304,6
3921,326,9,A,412175311,412175304,7
3922,326,10,N,412275312,412275304,8
3923,326,11,D,412375314,412375304,10
3924,327,0,F,412475315,412475315,0
3925,327,1,H,412575316,412575315,1
3926,327,2,B,412675316,412675315,1
3927,327,3,U,412775317,412775315,2
3928,327,4,R,412875318,412875315,3
3929,327,5,G,412975318,412975315,3
3930,327,6,E,413075319,413075315,4
3931,327,7,N,413175321,413175315,6
3932,327,8,L,413275322,413275315,7
3933,327,9,A,413375323,413375315,8
3934,327,10,N,413475323,413475315,8
3935,327,11,D,413575324,413575315,9
3936,328,0,F,413675324,413675324,0
3937,328,1,H,413775325,413775324,1
3938,328,2,B,413875326,413875324,2
3939,328,3,U,413975327,413975324,3
3940,328,4,R,414075328,414075324,4
3941,328,5,G,414175329,414175324,5
3942,328,6,E,414275330,414275324,6
3943,328,7,N,414375331,414375324,7
3944,328,8,L,414475332,414475324,8
3945,328,9,A,414575332,414575324,8
3946,328,10,N,414675333,414675324,9
3947,328,11,D,414775334,414775324,10
3948,329,0,F,414875335,414875335,0
3949,329,1,H,414975336,414975335,1
3950,329,2,B,415075337,415075335,2
3951,329,3,U,415175338,415175335,3
3952,329,4,R,415275339,415275335,4
3953,329,5,G,415375339,415375335,4
3954,329,6,E,415475340,415475335,5
3955,329,7,N,415575340,415575335,5
3956,329,8,L,415675341,415675335,6
3957,329,9,A,415775342,415775335,7
3958,329,10,N,415875343,415875335,8
3959,329,11,D,415975344,415975335,9
3960,330,0,F,416075344,416075344,0
3961,330,1,H,416175345,416175344,1
3962,330,2,B,416275346,416275344,2
3963,330,3,U,416375347,416375344,3
3964,330,4,R,416475348,416475344,4
3965,330,5,G,416575349,416575344,5
3966,330,6,E,416675350,416675344,6
3967,330,7,N,416775351,416775344,7
3968,330,8,L,416875352,416875344,8
3969,330,9,A,416975352,416975344,8
3970,330,10,N,417075353,417075344,9
3971,330,11,D,417175355,417175344,11
3972,331,0,F,417275356,417275356,0
3973,331,1,H,417375357,417375356,1
3974,331,2,B,417475358,417475356,2
3975,331,3,U,417575359,417575356,3
3976,331,4,R,417675360,417675356,4
3977,331,5,G,417775361,417775356,5
3978,331,6,E,417875362,417875356,6
3979,331,7,N,417975363,417975356,7
3980,331,8,L,418075364,418075356,8
3981,331,9,A,418175365,418175356,9
3982,331,10,N,418275366,418275356,10
3983,331,11,D,418375367,418375356,11
3984,332,0,F,418475369,418475369,0
3985,332,1,H,418575371,418575369,2
3986,332,2,B,418675371,418675369,2
3987,332,3,U,418775372,418775369,3
3988,332,4,R,418875372,418875369,3
3989,332,5,G,418975373,418975369,4
3990,332,6,E,419075375,419075369,6
3991,332,7,N,419175376,419175369,7
3992,332,8,L,419275377,419275369,8
3993,332,9,A,419375378,419375369,9
3994,332,10,N,419475379,419475369,10
3995,332,11,D,419575380,419575369,11
3996,333,0,F,419675381,419675381,0
3997,333,1,H,419775383,419775381,2
3998,333,2,B,419875384,419875381,3
3999,333,3,U,419975385,419975381,4
4000,333,4,R,420075386,420075381,5
4001,333,5,G,420175386,420175381,5
4002,333,6,E,420275388,420275381,7
4003,333,7,N,420375388,420375381,7
4004,333,8,L,420475389,420475381,8
4005,333,9,A,420575390,420575381,9
4006,333,10,N,420675391,420675381,10
4007,333,11,D,420775392,420775381,11
4008,334,0,F,420875394,420875394,0
4009,334,1,H,420975394,420975394,0
4010,334,2,B,421075395,421075394,1
4011,334,3,U,421175395,421175394,1
4012,334,4,R,421275395,421275394,1
4013,334,5,G,421375396,421375394,2
4014,334,6,E,421475396,421475394,2
4015,334,7,N,421575397,421575394,3
4016,334,8,L,421675398,421675394,4
4017,334,9,A,421775399,421775394,5
4018,334,10,N,421875399,421875394,5
4019,334,11,D,421975400,421975394,6
4020,335,0,F,422075401,422075401,0
4021,335,1,H,422175402,422175401,1
4022,335,2,B,422275403,422275401,2
4023,335,3,U,422375403,422375401,2
4024,335,4,R,422475405,422475401,4
4025,335,5,G,422575406,422575401,5
4026,335,6,E,422675406,422675401,5
4027,335,7,N,422775407,422775401,6
4028,335,8,L,422875408,422875401,7
4029,335,9,A,422975409,422975401,8
4030,335,10,N,423075409,423075401,8
4031,335,11,D,423175410,423175401,9
4032,336,0,F,423275411,423275411,0
4033,336,1,H,423375411,423375411,0
4034,336,2,B,423475412,423475411,1
4035,336,3,U,423575413,423575411,2
4036,336,4,R,423675414,423675411,3
4037,336,5,G,423775415,423775411,4
4038,336,6,E,423875416,423875411,5
4039,336,7,N,423975417,423975411,6
4040,336,8,L,424075419,424075411,8
4041,336,9,A,424175420,424175411,9
4042,336,10,N,424275422,424275411,11
4043,336,11,D,424375424,424375411,13
4044,337,0,F,424475425,424475425,0
4045,337,1,H,424575427,424575425,2
4046,337,2,B,424675429,424675425,4
4047,337,3,U,424775429,424775425,4
4048,337,4,R,424875430,424875425,5
4049,337,5,G,424975431,424975425,6
4050,337,6,E,425075432,425075425,7
4051,337,7,N,425175434,425175425,9
4052,337,8,L,425275435,425275425,10
4053,337,9,A,425375435,425375425,10
4054,337,10,N,425475435,425475425,10
4055,337,11,D,425575435,425575425,10
4056,338,0,F,425675437,425675437,0
4057,338,1,H,425775437,425775437,0
4058,338,2,B,425875438,425875437,1
4059,338,3,U,425975438,425975437,1
4060,338,4,R,426075439,426075437,2
4061,338,5,G,426175441,426175437,4
4062,338,6,E,426275442,426275437,5
4063,338,7,N,426375444,426375437,7
4064,338,8,L,426475444,426475437,7
4065,338,9,A,426575446,426575437,9
4066,338,10,N,426675447,426675437,10
4067,338,11,D,426775448,426775437,11
4068,339,0,F,426875448,426875448,0
4069,339,1,H,426975448,426975448,0
4070,339,2,B,427075449,427075448,1
4071,339,3,U,427175449,427175448,1
4072,339,4,R,427275450,427275448,2
4073,339,5,G,427375451,427375448,3
4074,339,6,E,427475451,427475448,3
4075,339,7,N,427575452,427575448,4
4076,339,8,L,427675454,427675448,6
4077,339,9,A,427775455,427775448,7
4078,339,10,N,427875456,427875448,8
4079,339,11,D,427975457,427975448,9
4080,340,0,F,428075458,428075458,0
4081,340,1,H,428175459,428175458,1
4082,340,2,B,428275461,428275458,3
4083,340,3,U,428375462,428375458,4
4084,340,4,R,428475462,428475458,4
4085,340,5,G,428575464,428575458,6
4086,340,6,E,428675465,428675458,7
4087,340,7,N,428775466,428775458,8
4088,340,8,L,428875468,428875458,10
4089,340,9,A,428975469,428975458,11
4090,340,10,N,429075469,429075458,11
4091,340,11,D,429175470,429175458,12
4092,341,0,F,429275471,429275471,0
4093,341,1,H,429375472,429375471,1
4094,341,2,B,429475472,429475471,1
4095,341,3,U,429575474,429575471,3
4096,341,4,R,429675475,429675471,4
4097,341,5,G,429775475,429775471,4
4098,341,6,E,429875476,429875471,5
4099,341,7,N,429975477,429975471,6
4100,341,8,L,430075478,430075471,7
4101,341,9,A,430175479,430175471,8
4102,341,10,N,430275480,430275471,9
4103,341,11,D,430375482,430375471,11
4104,342,0,F,430475484,430475484,0
4105,342,1,H,430575485,430575484,1
4106,342,2,B,430675486,430675484,2
4107,342,3,U,430775487,430775484,3
4108,342,4,R,430875487,430875484,3
4109,342,5,G,430975488,430975484,4
4110,342,6,E,431075490,431075484,6
4111,342,7,N,431175491,431175484,7
4112,342,8,L,431275493,431275484,9
4113,342,9,A,431375493,431375484,9
4114,342,10,N,431475494,431475484,10
4115,342,11,D,431575495,431575484,11
4116,343,0,F,431675496,431675496,0
4117,343,1,H,431775497,431775496,1
4118,343,2,B,431875499,431875496,3
4119,343,3,U,431975499,431975496,3
4120,343,4,R,432075500,432075496,4
4121,343,5,G,432175501,432175496,5
4122,343,6,E,432275503,432275496,7
4123,343,7,N,432375503,432375496,7
4124,343,8,L,432475505,432475496,9
4125,343,9,A,432575506,432575496,10
4126,343,10,N,432675506,432675496,10
4127,343,11,D,432775507,432775496,11
4128,344,0,F,432875508,432875508,0
4129,344,1,H,432975508,432975508,0
4130,344,2,B,433075509,433075508,1
4131,344,3,U,433175510,433175508,2
4132,344,4,R,433275511,433275508,3
4133,344,5,G,433375511,433375508,3
4134,344,6,E,433475512,433475508,4
4135,344,7,N,433575512,433575508,4
4136,344,8,L,433675513,433675508,5
4137,344,9,A,433775514,433775508,6
4138,344,10,N,433875515,433875508,7
4139,344,11,D,433975516,433975508,8
4140,345,0,F,434075517,434075517,0
4141,345,1,H,434175518,434175517,1
4142,345,2,B,434275520,434275517,3
4143,345,3,U,434375520,434375517,3
4144,345,4,R,434475521,434475517,4
4145,345,5,G,434575522,434575517,5
4146,345,6,E,434675523,434675517,6
4147,345,7,N,434775523,434775517,6
4148,345,8,L,434875524,434875517,7
4149,345,9,A,434975524,434975517,7
4150,345,10,N,435075525,435075517,8
4151,345,11,D,435175527,435175517,10
4152,346,0,F,435275528,435275528,0
4153,346,1,H,435375528,435375528,0
4154,346,2,B,435475529,435475528,1
4155,346,3,U,435575531,435575528,3
4156,346,4,R,435675532,435675528,4
4157,346,5,G,435775532,435775528,4
4158,346,6,E,435875533,435875528,5
4159,346,7,N,435975534,435975528,6
4160,346,8,L,436075535,436075528,7
4161,346,9,A,436175536,436175528,8
4162,346,10,N,436275537,436275528,9
4163,346,11,D,436375537,436375528,9
4164,347,0,F,436475538,436475538,0
4165,347,1,H,436575538,436575538,0
4166,347,2,B,436675540,436675538,2
4167,347,3,U,436775541,436775538,3
4168,347,4,R,436875541,436875538,3
4169,347,5,G,436975542,436975538,4
4170,347,6,E,437075543,437075538,5
4171,347,7,N,437175544,437175538,6
4172,347,8,L,437275546,437275538,8
4173,347,9,A,437375546,437375538,8
4174,347,10,N,437475547,437475538,9
4175,347,11,D,437575548,437575538,10
4176,348,0,F,437675549,437675549,0
4177,348,1,H,437775550,437775549,1
4178,348,2,B,437875551,437875549,2
4179,348,3,U,437975551,437975549,2
4180,348,4,R,438075552,438075549,3
4181,348,5,G,438175553,438175549,4
4182,348,6,E,438275555,438275549,6
4183,348,7,N,438375556,438375549,7
4184,348,8,L,438475556,438475549,7
4185,348,9,A,438575557,438575549,8
4186,348,10,N,438675558,438675549,9
4187,348,11,D,438775559,438775549,10
4188,349,0,F,438875561,438875561,0
4189,349,1,H,438975563,438975561,2
4190,349,2,B,439075564,439075561,3
4191,349,3,U,439175565,439175561,4
4192,349,4,R,439275566,439275561,5
4193,349,5,G,439375567,439375561,6
4194,349,6,E,439475567,439475561,6
4195,349,7,N,439575568,439575561,7
4196,349,8,L,439675569,439675561,8
4197,349,9,A,439775570,439775561,9
4198,349,10,N,439875571,439875561,10
4199,349,11,D,439975572,439975561,11
4200,350,0,F,440075572,440075572,0
4201,350,1,H,440175572,440175572,0
4202,350,2,B,440275573,440275572,1
4203,350,3,U,440375574,440375572,2
4204,350,4,R,440475575,440475572,3
4205,350,5,G,440575575,440575572,3
4206,350,6,E,440675576,440675572,4
4207,350,7,N,440775577,440775572,5
4208,350,8,L,440875578,440875572,6
4209,350,9,A,440975579,440975572,7
4210,350,10,N,441075580,441075572,8
4211,350,11,D,441175581,441175572,9
4212,351,0,F,441275583,441275583,0
4213,351,1,H,441375584,441375583,1
4214,351,2,B,441475585,441475583,2
4215,351,3,U,441575586,441575583,3
4216,351,4,R,441675586,441675583,3
4217,351,5,G,441775588,441775583,5
4218,351,6,E,441875589,441875583,6
4219,351,7,N,441975589,441975583,6
4220,351,8,L,442075590,442075583,7
4221,351,9,A,442175591,442175583,8
4222,351,10,N,442275593,442275583,10
4223,351,11,D,442375594,442375583,11
4224,352,0,F,442475594,442475594,0
4225,352,1,H,442575596,442575594,2
4226,352,2,B,442675597,442675594,3
4227,352,3,U,442775599,442775594,5
4228,352,4,R,442875600,442875594,6
4229,352,5,G,442975602,442975594,8
4230,352,6,E,443075602,443075594,8
4231,352,7,N,443175603,443175594,9
4232,352,8,L,443275603,443275594,9
4233,352,9,A,443375604,443375594,10
4234,352,10,N,443475605,443475594,11
4235,352,11,D,443575606,443575594,12
4236,353,0,F,443675607,443675607,0
4237,353,1,H,443775608,443775607,1
4238,353,2,B,443875608,443875607,1
4239,353,3,U,443975610,443975607,3
4240,353,4,R,444075611,444075607,4
4241,353,5,G,444175612,444175607,5
4242,353,6,E,444275613,444275607,6
4243,353,7,N,444375614,444375607,7
4244,353,8,L,444475614,444475607,7
4245,353,9,A,444575615,444575607,8
4246,353,10,N,444675616,444675607,9
