seq,cycle,pos,char,t0_us,t0_expected_us,delta_us
774,64,6,E,97472828,97472824,4
775,64,7,N,97572830,97572824,6
776,64,8,L,97672831,97672824,7
777,64,9,A,97772831,97772824,7
778,64,10,N,97872832,97872824,8
779,64,11,D,97972832,97972824,8
780,65,0,F,98072833,98072833,0
781,65,1,H,98172834,98172833,1
782,65,2,B,98272836,98272833,3
783,65,3,U,98372837,98372833,4
784,65,4,R,98472837,98472833,4
785,65,5,G,98572839,98572833,6
786,65,6,E,98672840,98672833,7
787,65,7,N,98772841,98772833,8
788,65,8,L,98872841,98872833,8
789,65,9,A,98972843,98972833,10
790,65,10,N,99072843,99072833,10
791,65,11,D,99172844,99172833,11
792,66,0,F,99272845,99272845,0
793,66,1,H,99372846,99372845,1
794,66,2,B,99472847,99472845,2
795,66,3,U,99572848,99572845,3
796,66,4,R,99672849,99672845,4
797,66,5,G,99772851,99772845,6
798,66,6,E,99872852,99872845,7
799,66,7,N,99972852,99972845,7
800,66,8,L,100072853,100072845,8
801,66,9,A,100172855,100172845,10
802,66,10,N,100272856,100272845,11
803,66,11,D,100372857,100372845,12
804,67,0,F,100472858,100472858,0
805,67,1,H,100572859,100572858,1
806,67,2,B,100672860,100672858,2
807,67,3,U,100772861,100772858,3
808,67,4,R,100872862,100872858,4
809,67,5,G,100972862,100972858,4
810,67,6,E,101072862,101072858,4
811,67,7,N,101172863,101172858,5
812,67,8,L,101272864,101272858,6
813,67,9,A,101372865,101372858,7
814,67,10,N,101472865,101472858,7
815,67,11,D,101572866,101572858,8
816,68,0,F,101672868,101672868,0
817,68,1,H,101772869,101772868,1
818,68,2,B,101872870,101872868,2
819,68,3,U,101972871,101972868,3
820,68,4,R,102072872,102072868,4
821,68,5,G,102172872,102172868,4
822,68,6,E,102272874,102272868,6
823,68,7,N,102372876,102372868,8
824,68,8,L,102472877,102472868,9
825,68,9,A,102572877,102572868,9
826,68,10,N,102672878,102672868,10
827,68,11,D,102772879,102772868,11
828,69,0,F,102872880,102872880,0
829,69,1,H,102972881,102972880,1
830,69,2,B,103072883,103072880,3
831,69,3,U,103172884,103172880,4
832,69,4,R,103272885,103272880,5
833,69,5,G,103372887,103372880,7
834,69,6,E,103472888,103472880,8
835,69,7,N,103572889,103572880,9
836,69,8,L,103672890,103672880,10
837,69,9,A,103772892,103772880,12
838,69,10,N,103872892,103872880,12
839,69,11,D,103972893,103972880,13
840,70,0,F,104072894,104072894,0
841,70,1,H,104172895,104172894,1
842,70,2,B,104272897,104272894,3
843,70,3,U,104372898,104372894,4
844,70,4,R,104472899,104472894,5
845,70,5,G,104572900,104572894,6
846,70,6,E,104672901,104672894,7
847,70,7,N,104772902,104772894,8
848,70,8,L,104872902,104872894,8
849,70,9,A,104972903,104972894,9
850,70,10,N,105072904,105072894,10
851,70,11,D,105172906,105172894,12
852,71,0,F,105272908,105272908,0
853,71,1,H,105372909,105372908,1
854,71,2,B,105472910,105472908,2
855,71,3,U,105572910,105572908,2
856,71,4,R,105672911,105672908,3
857,71,5,G,105772911,105772908,3
858,71,6,E,105872912,105872908,4
859,71,7,N,105972913,105972908,5
860,71,8,L,106072914,106072908,6
861,71,9,A,106172914,106172908,6
862,71,10,N,106272916,106272908,8
863,71,11,D,106372916,106372908,8
864,72,0,F,106472917,106472917,0
865,72,1,H,106572918,106572917,1
866,72,2,B,106672919,106672917,2
867,72,3,U,106772921,106772917,4
868,72,4,R,106872922,106872917,5
869,72,5,G,106972923,106972917,6
870,72,6,E,107072923,107072917,6
871,72,7,N,107172924,107172917,7
872,72,8,L,107272925,107272917,8
873,72,9,A,107372926,107372917,9
874,72,10,N,107472926,107472917,9
875,72,11,D,107572927,107572917,10
876,73,0,F,107672929,107672929,0
877,73,1,H,107772930,107772929,1
878,73,2,B,107872930,107872929,1
879,73,3,U,107972931,107972929,2
880,73,4,R,108072932,108072929,3
881,73,5,G,108172934,108172929,5
882,73,6,E,108272936,108272929,7
883,73,7,N,108372937,108372929,8
884,73,8,L,108472938,108472929,9
885,73,9,A,108572938,108572929,9
886,73,10,N,108672939,108672929,10
887,73,11,D,108772940,108772929,11
888,74,0,F,108872941,108872941,0
889,74,1,H,108972941,108972941,0
890,74,2,B,109072942,109072941,1
891,74,3,U,109172943,109172941,2
892,74,4,R,109272944,109272941,3
893,74,5,G,109372945,109372941,4
894,74,6,E,109472947,109472941,6
895,74,7,N,109572948,109572941,7
896,74,8,L,109672949,109672941,8
897,74,9,A,109772950,109772941,9
898,74,10,N,109872950,109872941,9
899,74,11,D,109972951,109972941,10
900,75,0,F,110072951,110072951,0
901,75,1,H,110172952,110172951,1
902,75,2,B,110272953,110272951,2
903,75,3,U,110372955,110372951,4
904,75,4,R,110472956,110472951,5
905,75,5,G,110572957,110572951,6
906,75,6,E,110672957,110672951,6
907,75,7,N,110772958,110772951,7
908,75,8,L,110872959,110872951,8
909,75,9,A,110972960,110972951,9
910,75,10,N,111072961,111072951,10
911,75,11,D,111172962,111172951,11
912,76,0,F,111272964,111272964,0
913,76,1,H,111372965,111372964,1
914,76,2,B,111472966,111472964,2
915,76,3,U,111572966,111572964,2
916,76,4,R,111672967,111672964,3
917,76,5,G,111772967,111772964,3
918,76,6,E,111872967,111872964,3
919,76,7,N,111972968,111972964,4
920,76,8,L,112072969,112072964,5
921,76,9,A,112172970,112172964,6
922,76,10,N,112272971,112272964,7
923,76,11,D,112372971,112372964,7
924,77,0,F,112472973,112472973,0
925,77,1,H,112572974,112572973,1
926,77,2,B,112672975,112672973,2
927,77,3,U,112772975,112772973,2
928,77,4,R,112872976,112872973,3
929,77,5,G,112972978,112972973,5
930,77,6,E,113072979,113072973,6
931,77,7,N,113172980,113172973,7
932,77,8,L,113272981,113272973,8
933,77,9,A,113372981,113372973,8
934,77,10,N,113472982,113472973,9
935,77,11,D,113572984,113572973,11
936,78,0,F,113672985,113672985,0
937,78,1,H,113772986,113772985,1
938,78,2,B,113872987,113872985,2
939,78,3,U,113972988,113972985,3
940,78,4,R,114072989,114072985,4
941,78,5,G,114172990,114172985,5
942,78,6,E,114272991,114272985,6
943,78,7,N,114372992,114372985,7
944,78,8,L,114472993,114472985,8
945,78,9,A,114572994,114572985,9
946,78,10,N,114672994,114672985,9
947,78,11,D,114772995,114772985,10
948,79,0,F,114872997,114872997,0
949,79,1,H,114972998,114972997,1
950,79,2,B,115072999,115072997,2
951,79,3,U,115173000,115172997,3
952,79,4,R,115273001,115272997,4
953,79,5,G,115373002,115372997,5
954,79,6,E,115473002,115472997,5
955,79,7,N,115573004,115572997,7
956,79,8,L,115673005,115672997,8
957,79,9,A,115773007,115772997,10
958,79,10,N,115873008,115872997,11
959,79,11,D,115973009,115972997,12
960,80,0,F,116073010,116073010,0
961,80,1,H,116173012,116173010,2
962,80,2,B,116273013,116273010,3
963,80,3,U,116373015,116373010,5
964,80,4,R,116473015,116473010,5
965,80,5,G,116573016,116573010,6
966,80,6,E,116673017,116673010,7
967,80,7,N,116773018,116773010,8
968,80,8,L,116873018,116873010,8
969,80,9,A,116973019,116973010,9
970,80,10,N,117073020,117073010,10
971,80,11,D,117173021,117173010,11
972,81,0,F,117273023,117273023,0
973,81,1,H,117373023,117373023,0
974,81,2,B,117473024,117473023,1
975,81,3,U,117573024,117573023,1
976,81,4,R,117673025,117673023,2
977,81,5,G,117773026,117773023,3
978,81,6,E,117873027,117873023,4
979,81,7,N,117973028,117973023,5
980,81,8,L,118073029,118073023,6
981,81,9,A,118173030,118173023,7
982,81,10,N,118273032,118273023,9
983,81,11,D,118373032,118373023,9
984,82,0,F,118473032,118473032,0
985,82,1,H,118573033,118573032,1
986,82,2,B,118673034,118673032,2
987,82,3,U,118773034,118773032,2
988,82,4,R,118873035,118873032,3
989,82,5,G,118973036,118973032,4
990,82,6,E,119073037,119073032,5
991,82,7,N,119173038,119173032,6
992,82,8,L,119273039,119273032,7
993,82,9,A,119373040,119373032,8
994,82,10,N,119473041,119473032,9
995,82,11,D,119573041,119573032,9
996,83,0,F,119673042,119673042,0
997,83,1,H,119773043,119773042,1
998,83,2,B,119873044,119873042,2
999,83,3,U,119973046,119973042,4
1000,83,4,R,120073047,120073042,5
1001,83,5,G,120173048,120173042,6
1002,83,6,E,120273049,120273042,7
1003,83,7,N,120373050,120373042,8
1004,83,8,L,120473051,120473042,9
1005,83,9,A,120573053,120573042,11
1006,83,10,N,120673054,120673042,12
1007,83,11,D,120773055,120773042,13
1008,84,0,F,120873056,120873056,0
1009,84,1,H,120973057,120973056,1
1010,84,2,B,121073058,121073056,2
1011,84,3,U,121173059,121173056,3
1012,84,4,R,121273063,121273056,7
1013,84,5,G,121373064,121373056,8
1014,84,6,E,121473064,121473056,8
1015,84,7,N,121573065,121573056,9
1016,84,8,L,121673066,121673056,10
1017,84,9,A,121773067,121773056,11
1018,84,10,N,121873068,121873056,12
1019,84,11,D,121973069,121973056,13
1020,85,0,F,122073069,122073069,0
1021,85,1,H,122173070,122173069,1
1022,85,2,B,122273071,122273069,2
1023,85,3,U,122373072,122373069,3
1024,85,4,R,122473074,122473069,5
1025,85,5,G,122573076,122573069,7
1026,85,6,E,122673077,122673069,8
1027,85,7,N,122773078,122773069,9
1028,85,8,L,122873080,122873069,11
1029,85,9,A,122973082,122973069,13
1030,85,10,N,123073083,123073069,14
1031,85,11,D,123173084,123173069,15
1032,86,0,F,123273085,123273085,0
1033,86,1,H,123373085,123373085,0
1034,86,2,B,123473087,123473085,2
1035,86,3,U,123573088,123573085,3
1036,86,4,R,123673089,123673085,4
1037,86,5,G,123773091,123773085,6
1038,86,6,E,123873092,123873085,7
1039,86,7,N,123973093,123973085,8
1040,86,8,L,124073093,124073085,8
1041,86,9,A,124173094,124173085,9
1042,86,10,N,124273096,124273085,11
1043,86,11,D,124373096,124373085,11
1044,87,0,F,124473098,124473098,0
1045,87,1,H,124573099,124573098,1
1046,87,2,B,124673100,124673098,2
1047,87,3,U,124773101,124773098,3
1048,87,4,R,124873101,124873098,3
1049,87,5,G,124973103,124973098,5
1050,87,6,E,125073103,125073098,5
1051,87,7,N,125173103,125173098,5
1052,87,8,L,125273104,125273098,6
1053,87,9,A,125373104,125373098,6
1054,87,10,N,125473105,125473098,7
1055,87,11,D,125573105,125573098,7
1056,88,0,F,125673107,125673107,0
1057,88,1,H,125773108,125773107,1
1058,88,2,B,125873109,125873107,2
1059,88,3,U,125973110,125973107,3
1060,88,4,R,126073111,126073107,4
1061,88,5,G,126173112,126173107,5
1062,88,6,E,126273113,126273107,6
1063,88,7,N,126373113,126373107,6
1064,88,8,L,126473114,126473107,7
1065,88,9,A,126573115,126573107,8
1066,88,10,N,126673115,126673107,8
1067,88,11,D,126773116,126773107,9
1068,89,0,F,126873117,126873117,0
1069,89,1,H,126973119,126973117,2
1070,89,2,B,127073120,127073117,3
1071,89,3,U,127173121,127173117,4
1072,89,4,R,127273122,127273117,5
1073,89,5,G,127373123,127373117,6
1074,89,6,E,127473123,127473117,6
1075,89,7,N,127573125,127573117,8
1076,89,8,L,127673126,127673117,9
1077,89,9,A,127773126,127773117,9
1078,89,10,N,127873127,127873117,10
1079,89,11,D,127973127,127973117,10
1080,90,0,F,128073128,128073128,0
1081,90,1,H,128173129,128173128,1
1082,90,2,B,128273130,128273128,2
1083,90,3,U,128373130,128373128,2
1084,90,4,R,128473131,128473128,3
1085,90,5,G,128573132,128573128,4
1086,90,6,E,128673133,128673128,5
1087,90,7,N,128773135,128773128,7
1088,90,8,L,128873135,128873128,7
1089,90,9,A,128973136,128973128,8
1090,90,10,N,129073138,129073128,10
1091,90,11,D,129173139,129173128,11
1092,91,0,F,129273140,129273140,0
1093,91,1,H,129373141,129373140,1
1094,91,2,B,129473141,129473140,1
1095,91,3,U,129573143,129573140,3
1096,91,4,R,129673143,129673140,3
1097,91,5,G,129773144,129773140,4
1098,91,6,E,129873145,129873140,5
1099,91,7,N,129973146,129973140,6
1100,91,8,L,130073147,130073140,7
1101,91,9,A,130173148,130173140,8
1102,91,10,N,130273149,130273140,9
1103,91,11,D,130373150,130373140,10
1104,92,0,F,130473151,130473151,0
1105,92,1,H,130573151,130573151,0
1106,92,2,B,130673153,130673151,2
1107,92,3,U,130773154,130773151,3
1108,92,4,R,130873155,130873151,4
1109,92,5,G,130973156,130973151,5
1110,92,6,E,131073157,131073151,6
1111,92,7,N,131173158,131173151,7
1112,92,8,L,131273159,131273151,8
1113,92,9,A,131373159,131373151,8
1114,92,10,N,131473160,131473151,9
1115,92,11,D,131573161,131573151,10
1116,93,0,F,131673161,131673161,0
1117,93,1,H,131773162,131773161,1
1118,93,2,B,131873163,131873161,2
1119,93,3,U,131973165,131973161,4
1120,93,4,R,132073166,132073161,5
1121,93,5,G,132173167,132173161,6
1122,93,6,E,132273168,132273161,7
1123,93,7,N,132373168,132373161,7
1124,93,8,L,132473169,132473161,8
1125,93,9,A,132573170,132573161,9
1126,93,10,N,132673170,132673161,9
1127,93,11,D,132773172,132773161,11
1128,94,0,F,132873172,132873172,0
1129,94,1,H,132973173,132973172,1
1130,94,2,B,133073174,133073172,2
1131,94,3,U,133173174,133173172,2
1132,94,4,R,133273176,133273172,4
1133,94,5,G,133373176,133373172,4
1134,94,6,E,133473177,133473172,5
1135,94,7,N,133573178,133573172,6
1136,94,8,L,133673179,133673172,7
1137,94,9,A,133773180,133773172,8
1138,94,10,N,133873180,133873172,8
1139,94,11,D,133973181,133973172,9
1140,95,0,F,134073182,134073182,0
1141,95,1,H,134173183,134173182,1
1142,95,2,B,134273184,134273182,2
1143,95,3,U,134373185,134373182,3
1144,95,4,R,134473186,134473182,4
1145,95,5,G,134573187,134573182,5
1146,95,6,E,134673188,134673182,6
1147,95,7,N,134773189,134773182,7
1148,95,8,L,134873191,134873182,9
1149,95,9,A,134973192,134973182,10
1150,95,10,N,135073193,135073182,11
1151,95,11,D,135173194,135173182,12
1152,96,0,F,135273195,135273195,0
1153,96,1,H,135373197,135373195,2
1154,96,2,B,135473197,135473195,2
1155,96,3,U,135573199,135573195,4
1156,96,4,R,135673200,135673195,5
1157,96,5,G,135773201,135773195,6
1158,96,6,E,135873203,135873195,8
1159,96,7,N,135973205,135973195,10
1160,96,8,L,136073206,136073195,11
1161,96,9,A,136173206,136173195,11
1162,96,10,N,136273208,136273195,13
1163,96,11,D,136373209,136373195,14
1164,97,0,F,136473210,136473210,0
1165,97,1,H,136573211,136573210,1
1166,97,2,B,136673212,136673210,2
1167,97,3,U,136773213,136773210,3
1168,97,4,R,136873214,136873210,4
1169,97,5,G,136973215,136973210,5
1170,97,6,E,137073215,137073210,5
1171,97,7,N,137173216,137173210,6
1172,97,8,L,137273217,137273210,7
1173,97,9,A,137373218,137373210,8
1174,97,10,N,137473218,137473210,8
1175,97,11,D,137573219,137573210,9
1176,98,0,F,137673220,137673220,0
1177,98,1,H,137773220,137773220,0
1178,98,2,B,137873222,137873220,2
1179,98,3,U,137973223,137973220,3
1180,98,4,R,138073224,138073220,4
1181,98,5,G,138173224,138173220,4
1182,98,6,E,138273225,138273220,5
1183,98,7,N,138373226,138373220,6
1184,98,8,L,138473227,138473220,7
1185,98,9,A,138573229,138573220,9
1186,98,10,N,138673230,138673220,10
1187,98,11,D,138773231,138773220,11
1188,99,0,F,138873232,138873232,0
1189,99,1,H,138973233,138973232,1
1190,99,2,B,139073234,139073232,2
1191,99,3,U,139173235,139173232,3
1192,99,4,R,139273236,139273232,4
1193,99,5,G,139373238,139373232,6
1194,99,6,E,139473240,139473232,8
1195,99,7,N,139573241,139573232,9
1196,99,8,L,139673241,139673232,9
1197,99,9,A,139773243,139773232,11
1198,99,10,N,139873244,139873232,12
1199,99,11,D,139973245,139973232,13
1200,100,0,F,140073247,140073247,0
1201,100,1,H,140173249,140173247,2
1202,100,2,B,140273250,140273247,3
1203,100,3,U,140373251,140373247,4
1204,100,4,R,140473252,140473247,5
1205,100,5,G,140573253,140573247,6
1206,100,6,E,140673254,140673247,7
1207,100,7,N,140773255,140773247,8
1208,100,8,L,140873255,140873247,8
1209,100,9,A,140973256,140973247,9
1210,100,10,N,141073257,141073247,10
1211,100,11,D,141173258,141173247,11
1212,101,0,F,141273260,141273260,0
1213,101,1,H,141373260,141373260,0
1214,101,2,B,141473261,141473260,1
1215,101,3,U,141573262,141573260,2
1216,101,4,R,141673263,141673260,3
1217,101,5,G,141773264,141773260,4
1218,101,6,E,141873265,141873260,5
1219,101,7,N,141973267,141973260,7
1220,101,8,L,142073268,142073260,8
1221,101,9,A,142173270,142173260,10
1222,101,10,N,142273272,142273260,12
1223,101,11,D,142373273,142373260,13
1224,102,0,F,142473274,142473274,0
1225,102,1,H,142573275,142573274,1
1226,102,2,B,142673276,142673274,2
1227,102,3,U,142773277,142773274,3
1228,102,4,R,142873278,142873274,4
1229,102,5,G,142973280,142973274,6
1230,102,6,E,143073281,143073274,7
1231,102,7,N,143173282,143173274,8
1232,102,8,L,143273283,143273274,9
1233,102,9,A,143373284,143373274,10
1234,102,10,N,143473285,143473274,11
1235,102,11,D,143573285,143573274,11
1236,103,0,F,143673286,143673286,0
1237,103,1,H,143773287,143773286,1
1238,103,2,B,143873288,143873286,2
1239,103,3,U,143973290,143973286,4
1240,103,4,R,144073291,144073286,5
1241,103,5,G,144173292,144173286,6
1242,103,6,E,144273294,144273286,8
1243,103,7,N,144373295,144373286,9
1244,103,8,L,144473296,144473286,10
1245,103,9,A,144573297,144573286,11
1246,103,10,N,144673298,144673286,12
1247,103,11,D,144773298,144773286,12
1248,104,0,F,144873299,144873299,0
1249,104,1,H,144973300,144973299,1
1250,104,2,B,145073302,145073299,3
1251,104,3,U,145173302,145173299,3
1252,104,4,R,145273303,145273299,4
1253,104,5,G,145373304,145373299,5
1254,104,6,E,145473305,145473299,6
1255,104,7,N,145573305,145573299,6
1256,104,8,L,145673306,145673299,7
1257,104,9,A,145773307,145773299,8
1258,104,10,N,145873309,145873299,10
1259,104,11,D,145973310,145973299,11
1260,105,0,F,146073311,146073311,0
1261,105,1,H,146173312,146173311,1
1262,105,2,B,146273313,146273311,2
1263,105,3,U,146373313,146373311,2
1264,105,4,R,146473314,146473311,3
1265,105,5,G,146573315,146573311,4
1266,105,6,E,146673316,146673311,5
1267,105,7,N,146773318,146773311,7
1268,105,8,L,146873320,146873311,9
1269,105,9,A,146973321,146973311,10
1270,105,10,N,147073321,147073311,10
1271,105,11,D,147173322,147173311,11
1272,106,0,F,147273323,147273323,0
1273,106,1,H,147373324,147373323,1
1274,106,2,B,147473325,147473323,2
1275,106,3,U,147573326,147573323,3
1276,106,4,R,147673326,147673323,3
1277,106,5,G,147773327,147773323,4
1278,106,6,E,147873327,147873323,4
1279,106,7,N,147973328,147973323,5
1280,106,8,L,148073329,148073323,6
1281,106,9,A,148173329,148173323,6
1282,106,10,N,148273331,148273323,8
1283,106,11,D,148373332,148373323,9
1284,107,0,F,148473333,148473333,0
1285,107,1,H,148573334,148573333,1
1286,107,2,B,148673335,148673333,2
1287,107,3,U,148773336,148773333,3
1288,107,4,R,148873336,148873333,3
1289,107,5,G,148973337,148973333,4
1290,107,6,E,149073337,149073333,4
1291,107,7,N,149173338,149173333,5
1292,107,8,L,149273339,149273333,6
1293,107,9,A,149373341,149373333,8
1294,107,10,N,149473342,149473333,9
1295,107,11,D,149573343,149573333,10
1296,108,0,F,149673344,149673344,0
1297,108,1,H,149773346,149773344,2
1298,108,2,B,149873346,149873344,2
1299,108,3,U,149973347,149973344,3
1300,108,4,R,150073348,150073344,4
1301,108,5,G,150173349,150173344,5
1302,108,6,E,150273351,150273344,7
1303,108,7,N,150373352,150373344,8
1304,108,8,L,150473353,150473344,9
1305,108,9,A,150573354,150573344,10
1306,108,10,N,150673354,150673344,10
1307,108,11,D,150773355,150773344,11
1308,109,0,F,150873355,150873355,0
1309,109,1,H,150973357,150973355,2
1310,109,2,B,151073358,151073355,3
1311,109,3,U,151173360,151173355,5
1312,109,4,R,151273361,151273355,6
1313,109,5,G,151373363,151373355,8
1314,109,6,E,151473364,151473355,9
1315,109,7,N,151573365,151573355,10
1316,109,8,L,151673366,151673355,11
1317,109,9,A,151773366,151773355,11
1318,109,10,N,151873366,151873355,11
1319,109,11,D,151973367,151973355,12
1320,110,0,F,152073369,152073369,0
1321,110,1,H,152173370,152173369,1
1322,110,2,B,152273371,152273369,2
1323,110,3,U,152373372,152373369,3
1324,110,4,R,152473372,152473369,3
1325,110,5,G,152573373,152573369,4
1326,110,6,E,152673373,152673369,4
1327,110,7,N,152773374,152773369,5
1328,110,8,L,152873374,152873369,5
1329,110,9,A,152973375,152973369,6
1330,110,10,N,153073376,153073369,7
1331,110,11,D,153173377,153173369,8
1332,111,0,F,153273378,153273378,0
1333,111,1,H,153373379,153373378,1
1334,111,2,B,153473380,153473378,2
1335,111,3,U,153573381,153573378,3
1336,111,4,R,153673382,153673378,4
1337,111,5,G,153773383,153773378,5
1338,111,6,E,153873384,153873378,6
1339,111,7,N,153973385,153973378,7
1340,111,8,L,154073386,154073378,8
1341,111,9,A,154173387,154173378,9
1342,111,10,N,154273388,154273378,10
1343,111,11,D,154373389,154373378,11
1344,112,0,F,154473390,154473390,0
1345,112,1,H,154573391,154573390,1
1346,112,2,B,154673391,154673390,1
1347,112,3,U,154773392,154773390,2
1348,112,4,R,154873392,154873390,2
1349,112,5,G,154973394,154973390,4
1350,112,6,E,155073395,155073390,5
1351,112,7,N,155173396,155173390,6
1352,112,8,L,155273398,155273390,8
1353,112,9,A,155373399,155373390,9
1354,112,10,N,155473400,155473390,10
1355,112,11,D,155573401,155573390,11
1356,113,0,F,155673402,155673402,0
1357,113,1,H,155773404,155773402,2
1358,113,2,B,155873405,155873402,3
1359,113,3,U,155973405,155973402,3
1360,113,4,R,156073407,156073402,5
1361,113,5,G,156173409,156173402,7
1362,113,6,E,156273410,156273402,8
1363,113,7,N,156373411,156373402,9
1364,113,8,L,156473413,156473402,11
1365,113,9,A,156573415,156573402,13
1366,113,10,N,156673416,156673402,14
1367,113,11,D,156773417,156773402,15
1368,114,0,F,156873418,156873418,0
1369,114,1,H,156973419,156973418,1
1370,114,2,B,157073419,157073418,1
1371,114,3,U,157173420,157173418,2
1372,114,4,R,157273427,157273418,9
1373,114,5,G,157373428,157373418,10
1374,114,6,E,157473429,157473418,11
1375,114,7,N,157573431,157573418,13
1376,114,8,L,157673433,157673418,15
1377,114,9,A,157773435,157773418,17
1378,114,10,N,157873436,157873418,18
1379,114,11,D,157973437,157973418,19
1380,115,0,F,158073438,158073438,0
1381,115,1,H,158173439,158173438,1
1382,115,2,B,158273440,158273438,2
1383,115,3,U,158373440,158373438,2
1384,115,4,R,158473441,158473438,3
1385,115,5,G,158573442,158573438,4
1386,115,6,E,158673443,158673438,5
